user_id,city,trip_date,vehicle_type,battery_capacity_kwh,battery_health_pct,distance_km,daily_trip_count,charging_frequency_per_week,charging_type,charging_duration_min,charging_station_distance_km,energy_consumed_kwh,electricity_cost_per_kwh,weather_condition,traffic_density,user_income_level,range_km_estimated,range_anxiety_risk,vehicle_type_label,state,year,month
6c0ef285-286f-4740-b2e0-f9109d7ad2e4,Delhi,2021-08-22,2W,2.58,99.69,37.79,3.0,2.0,public_slow,258.16,5.87,6.88,5.8,extreme_heat,,middle,13.16,1.0,Two-Wheeler,Delhi,2021.0,8.0
5ed69b88-fdbe-4e47-9edf-5358756b17cc,Hyderabad,2020-03-21,3W,8.97,95.63,8.71,2.0,4.0,public_slow,148.52,0.07,1.79,8.55,clear,0.332,middle,53.81,0.0,Three-Wheeler,Telangana,2020.0,3.0
161683aa-95ba-4f95-ac07-aedaf70f47b3,Mumbai,2023-05-31,2W,2.58,88.88,,2.0,3.0,public_slow,172.2,0.2,0.16,7.42,humid,,low,15.47,0.0,Two-Wheeler,Maharashtra,2023.0,5.0
b6a99227-b96f-406b-8d3d-a7b8a36cb32b,Pune,2023-02-01,2W,3.92,83.64,29.46,4.0,3.0,public_fast,74.52,6.71,4.89,8.32,extreme_heat,0.414,high,20.02,1.0,Two-Wheeler,Maharashtra,2023.0,2.0
03ce4c76-f78a-4b86-8e46-8c7f77fbb259,Pune,2022-11-27,3W,7.31,99.52,24.86,3.0,2.0,,69.0,3.02,3.93,5.21,humid,0.178,low,43.83,0.0,Three-Wheeler,Maharashtra,2022.0,11.0
d39ca202-9e60-4f73-a85d-c4a812a9d9cf,Chennai,2025-03-14,3W,8.85,79.46,45.12,2.0,6.0,home,323.69,0.66,7.8,8.64,humid,0.089,middle,53.12,1.0,Three-Wheeler,Tamil Nadu,2025.0,3.0
f3b8b707-361d-4aad-8b03-f08af26a71e9,Mumbai,2019-02-03,3W,9.42,112.12,48.62,3.0,2.0,public_slow,139.34,0.17,6.44,6.58,extreme_heat,0.536,middle,48.06,0.0,Three-Wheeler,Maharashtra,2019.0,2.0
bf8b6743-9647-4277-848b-ad03aceebc2c,Hyderabad,2026-11-07,2W,3.27,82.05,22.81,2.0,,public_slow,164.34,1.34,4.01,9.48,humid,0.362,middle,19.64,0.0,Two-Wheeler,Telangana,2026.0,11.0
5b553bcf-af8d-443e-816a-d8c6c4da7c39,,2022-07-06,2W,2.56,87.46,34.46,3.0,3.0,public_fast,63.86,0.24,5.1,6.33,clear,0.22,high,15.39,0.0,Two-Wheeler,,2022.0,7.0
c862e3bc-e0e2-496e-941e-43874aeca4d5,Hyderabad,2022-06-25,3W,7.57,81.24,46.74,4.0,3.0,public_slow,96.1,0.1,7.51,7.22,rainy,0.509,low,40.89,0.0,Three-Wheeler,Telangana,2022.0,6.0
06fa3864-62f9-41f6-8693-195461c18964,Bangalore,2023-03-15,2W,2.45,84.79,49.78,3.0,4.0,public_fast,59.52,0.39,9.17,8.22,humid,0.15,low,14.72,0.0,Two-Wheeler,Karnataka,2023.0,3.0
59e7ea04-1b85-450c-af92-d87c7ccad5d6,Hyderabad,2022-04-17,3W,7.69,88.04,35.89,3.0,3.0,home,265.01,0.5,6.81,7.64,clear,0.234,middle,46.16,0.0,Three-Wheeler,Telangana,2022.0,4.0
a3d0fce2-6e78-4a29-804b-c8fb0acbd88f,Hyderabad,2025-06-08,3W,6.27,82.66,30.72,1.0,6.0,public_fast,54.74,0.74,4.97,8.35,rainy,0.263,low,33.87,1.0,Three-Wheeler,Telangana,2025.0,6.0
,Bangalore,2023-10-25,4W,43.1,83.29,35.81,2.0,4.0,public_fast,62.42,0.41,4.63,8.18,clear,0.321,middle,258.57,0.0,Four-Wheeler,Karnataka,2023.0,10.0
54e5ad25-8c74-4f88-aa75-871ee9db387d,Delhi,2021-09-18,4W,37.38,82.78,31.56,3.0,4.0,home,186.75,0.95,5.0,7.58,rainy,0.076,,201.87,0.0,Four-Wheeler,Delhi,2021.0,9.0
08142d39-0cd1-4657-b340-f08fe7989b29,Chennai,2023-01-28,2W,,94.58,40.92,1.0,3.0,public_fast,26.71,4.0,7.24,,extreme_heat,0.335,high,14.17,1.0,Two-Wheeler,Tamil Nadu,2023.0,1.0
782d264d-5fde-4350-93e9-a11542a65226,Pune,2025-11-09,3W,8.6,82.62,48.2,2.0,,public_slow,224.4,0.61,10.73,9.44,extreme_heat,0.183,middle,43.85,1.0,Three-Wheeler,Maharashtra,2025.0,11.0
e25290a4-825b-493d-a751-3494b1e6c36d,Chennai,2025-01-10,2W,3.14,87.25,34.05,3.0,4.0,public_fast,65.39,1.49,7.1,8.87,clear,0.288,low,18.87,0.0,Two-Wheeler,Tamil Nadu,2025.0,1.0
cce8ab43-dcd6-4649-88b2-10d2666b7496,Pune,2025-03-19,3W,7.97,77.14,3.67,1.0,3.0,public_slow,202.46,1.08,0.7,9.02,clear,0.05,low,47.8,0.0,Three-Wheeler,Maharashtra,2025.0,3.0
2668c8cf-2eae-4355-9e59-e39655e8a367,Delhi,2019-10-16,3W,7.92,100.27,3.0,3.0,1.0,home,341.62,1.36,0.16,8.15,extreme_heat,0.176,,40.42,0.0,Three-Wheeler,Delhi,2019.0,10.0
dd9faba8-2041-4701-9cbf-faef26c99634,Pune,2019-04-14,3W,8.04,97.69,12.68,1.0,1.0,public_slow,213.24,1.26,1.69,5.43,clear,0.391,high,48.22,0.0,Three-Wheeler,Maharashtra,2019.0,4.0
04b82e8b-0d60-432b-b9f6-380bbd365893,Hyderabad,2022-11-19,2W,3.89,92.81,15.75,3.0,3.0,public_slow,178.27,0.21,2.24,7.51,rainy,0.314,high,21.01,0.0,Two-Wheeler,Telangana,2022.0,11.0
cb5cb78b-ed46-4810-a286-9ca9c4ee633f,Bangalore,2021-11-15,2W,2.95,91.04,27.66,3.0,3.0,public_fast,91.59,1.38,4.03,8.01,humid,0.133,low,,0.0,Two-Wheeler,Karnataka,2021.0,11.0
9fbc535e-adce-44f6-b896-894e58b1c0fd,Bangalore,2020-01-28,3W,8.23,101.83,14.52,3.0,1.0,public_slow,160.74,2.1,2.39,5.28,humid,0.165,low,49.38,0.0,Three-Wheeler,Karnataka,2020.0,1.0
73a7f877-a58e-475e-ba73-2407e7005cf0,Ahmedabad,2025-12-22,3W,8.42,83.26,13.86,,4.0,public_slow,113.98,0.36,2.38,8.68,humid,0.308,middle,50.52,0.0,Three-Wheeler,Gujarat,2025.0,12.0
4c01de47-1d87-43db-a446-972a4e485411,Hyderabad,2023-07-05,,8.17,,4.06,2.0,3.0,home,236.73,3.42,,7.21,clear,0.368,low,49.03,0.0,,Telangana,2023.0,7.0
,Hyderabad,2023-11-13,2W,3.55,89.68,13.37,2.0,6.0,home,286.86,0.43,1.93,9.57,extreme_heat,0.576,low,,1.0,Two-Wheeler,Telangana,2023.0,11.0
f0c3c3dc-a885-4f61-81f2-11d7153db7db,Ahmedabad,2026-07-22,2W,2.69,71.34,1.0,4.0,5.0,public_fast,61.57,6.93,0.17,10.02,clear,0.256,low,16.15,1.0,Two-Wheeler,Gujarat,2026.0,7.0
4904d181-eb7a-4307-b5fc-7afe00a45845,Pune,2021-05-04,4W,32.05,90.91,27.96,1.0,3.0,public_slow,150.6,2.47,4.33,7.63,clear,0.664,high,192.29,0.0,Four-Wheeler,Maharashtra,2021.0,5.0
b7a7ab99-0053-4695-a4d8-35a3f200ff0a,Bangalore,2024-06-08,2W,3.48,85.55,20.14,2.0,4.0,public_slow,149.43,4.42,2.45,8.39,clear,0.126,low,20.86,1.0,Two-Wheeler,Karnataka,2024.0,6.0
,Chennai,2019-04-12,2W,3.68,98.98,24.55,2.0,3.0,public_slow,179.44,1.09,3.94,5.81,rainy,0.141,high,19.88,0.0,Two-Wheeler,Tamil Nadu,2019.0,4.0
ec297d65-d915-457f-b79b-e6b88ca8c99c,Bangalore,2022-02-02,2W,2.71,87.68,27.67,3.0,4.0,public_fast,,0.12,4.01,7.61,extreme_heat,0.12,low,13.81,0.0,Two-Wheeler,Karnataka,2022.0,2.0
7fe407ef-eca5-4627-9153-3f962c48332e,Mumbai,2021-08-18,3W,7.53,90.84,42.22,3.0,3.0,home,302.25,1.66,6.81,6.48,humid,0.157,low,45.16,0.0,Three-Wheeler,Maharashtra,2021.0,8.0
b97495a1-d5a8-480d-87d4-187c0706aa56,Bangalore,2024-08-20,2W,3.27,92.25,8.78,2.0,5.0,public_fast,87.79,1.84,1.19,7.85,clear,0.414,middle,19.63,0.0,Two-Wheeler,Karnataka,2024.0,8.0
fe8ce2e2-8661-4ad0-aaf2-7ff46dd69c92,Hyderabad,2020-03-13,2W,2.77,96.36,4.72,3.0,4.0,public_slow,121.79,3.8,0.7,6.33,extreme_heat,0.574,low,14.14,0.0,Two-Wheeler,Telangana,2020.0,3.0
070be0ef-ca8c-4a2a-a45b-5e2d78fc8716,Bangalore,2025-02-15,3W,8.56,86.15,14.24,3.0,5.0,public_slow,175.98,2.11,2.14,9.95,extreme_heat,0.242,,43.64,0.0,Three-Wheeler,Karnataka,2025.0,2.0
b7ae9b51-cdba-4ac3-a975-215cf58ae9cf,Mumbai,2025-03-09,3W,7.55,81.21,21.25,1.0,4.0,public_fast,87.88,0.3,3.56,7.63,humid,0.007,high,45.28,0.0,Three-Wheeler,Maharashtra,2025.0,3.0
1ef02da5-8edb-4fe1-aba9-4a0ce43144ed,Hyderabad,2021-09-17,4W,42.24,91.65,26.26,2.0,2.0,public_fast,68.61,1.13,,7.52,humid,0.312,high,253.46,0.0,Four-Wheeler,Telangana,2021.0,9.0
63465a0c-9c50-4e87-bd2b-6167cca6fbad,Ahmedabad,2025-12-23,2W,3.08,81.0,37.22,2.0,5.0,public_fast,84.06,1.89,5.92,8.12,clear,0.347,middle,18.48,1.0,Two-Wheeler,Gujarat,2025.0,12.0
f4a4bf6c-14a0-40c5-9fd7-3a282443bee2,Pune,2024-09-21,2W,3.19,84.19,16.72,3.0,4.0,public_fast,64.85,0.72,2.42,9.12,clear,0.397,low,19.11,0.0,Two-Wheeler,Maharashtra,2024.0,9.0
25972c0e-1bd3-4506-bbc0-d39f6f0aaaf3,Mumbai,2021-07-10,4W,32.82,98.65,19.96,3.0,1.0,public_slow,234.62,5.94,3.5,5.2,clear,0.284,high,196.93,0.0,Four-Wheeler,Maharashtra,2021.0,7.0
63bb3cfa-43e5-4ee5-8a6c-a4e73c36d8ff,Hyderabad,2019-01-28,3W,7.34,102.89,47.27,3.0,2.0,public_fast,55.58,3.92,8.13,6.91,humid,0.586,middle,44.07,1.0,Three-Wheeler,Telangana,2019.0,1.0
39d89067-81e7-47c0-97cc-90ecb24bc220,Mumbai,2023-01-17,4W,37.6,80.6,14.13,,5.0,home,302.46,1.16,3.11,7.41,rainy,0.289,high,203.03,,Four-Wheeler,Maharashtra,2023.0,1.0
ce7a0ccf-65b1-47c3-a1e0-9996fad58953,Chennai,2023-06-05,2W,2.57,88.9,31.64,2.0,3.0,public_fast,77.01,6.13,5.69,,extreme_heat,0.26,high,13.1,1.0,Two-Wheeler,Tamil Nadu,2023.0,6.0
,Mumbai,2023-01-14,4W,36.78,85.8,11.23,4.0,3.0,public_slow,146.66,0.87,2.18,9.1,clear,0.15,high,220.69,0.0,Four-Wheeler,Maharashtra,2023.0,1.0
aca2317a-be38-4527-bf6c-7208009411a5,Bangalore,2026-03-22,3W,7.8,79.05,1.0,3.0,6.0,public_fast,65.77,3.27,0.19,9.37,humid,0.089,middle,46.78,1.0,Three-Wheeler,Karnataka,2026.0,3.0
6807f6fd-1896-43be-b8c6-2324a1d9e80b,Ahmedabad,2021-05-21,4W,33.08,82.73,31.22,3.0,4.0,public_slow,203.55,0.96,6.32,8.38,rainy,0.771,middle,178.62,0.0,Four-Wheeler,Gujarat,2021.0,5.0
8bbaafcb-5ba3-4db3-aa45-ef77ab8ddbbc,Pune,2022-06-17,2W,2.85,102.32,22.16,5.0,3.0,public_fast,40.86,1.81,,6.03,rainy,0.212,high,15.39,0.0,Two-Wheeler,Maharashtra,2022.0,6.0
d4ea3a34-1a0d-4bf2-af0f-0307d0fe16af,Chennai,2019-06-20,2W,3.09,94.97,31.88,4.0,1.0,home,288.5,4.13,,6.41,clear,0.169,middle,18.57,1.0,Two-Wheeler,Tamil Nadu,2019.0,6.0
,Chennai,2025-05-09,4W,41.1,84.24,44.02,2.0,3.0,public_fast,,0.62,9.34,9.26,clear,0.326,middle,246.6,0.0,Four-Wheeler,Tamil Nadu,2025.0,5.0
c2f04e50-2ac6-4e9b-a9e7-d32cb3d7071b,Pune,2024-02-10,4W,34.04,82.84,32.07,4.0,2.0,public_fast,53.24,1.81,5.19,7.04,extreme_heat,0.584,low,173.58,0.0,Four-Wheeler,Maharashtra,2024.0,2.0
fb164022-f59b-4b89-a732-bc54f5b69341,Delhi,2022-06-17,2W,2.34,97.03,1.0,3.0,2.0,,183.45,0.14,0.16,6.1,rainy,0.486,low,12.62,0.0,Two-Wheeler,Delhi,2022.0,6.0
,Hyderabad,2026-02-03,,3.48,88.37,1.0,1.0,7.0,public_fast,87.45,0.12,0.18,10.28,extreme_heat,0.364,middle,17.75,0.0,,Telangana,2026.0,2.0
af52cedc-101e-4762-9d17-aa13604b9995,Pune,2024-06-09,2W,,82.38,11.14,3.0,4.0,public_slow,182.25,1.87,1.84,8.49,clear,0.612,middle,17.72,0.0,Two-Wheeler,Maharashtra,2024.0,6.0
3cd41cae-19b8-4349-a3ae-088b070f26e6,Mumbai,2021-10-18,3W,8.16,94.39,6.91,1.0,3.0,public_slow,178.86,0.14,1.27,6.3,rainy,,low,44.06,0.0,Three-Wheeler,Maharashtra,2021.0,10.0
b2b9ef4e-b587-43da-855a-b0f2db97c191,Delhi,2020-10-27,2W,2.84,93.81,31.65,1.0,2.0,home,326.78,1.28,,4.98,rainy,0.299,low,15.32,0.0,Two-Wheeler,Delhi,2020.0,10.0
92243729-df9e-451a-8645-3bc95d0ec3ec,Chennai,2021-03-14,4W,40.06,95.62,34.29,2.0,2.0,public_slow,231.57,2.56,5.21,5.64,extreme_heat,0.299,low,204.28,0.0,Four-Wheeler,Tamil Nadu,2021.0,3.0
3c791636-d491-444d-a186-07f8ed37664d,Pune,2023-02-01,2W,2.54,84.87,18.57,3.0,4.0,public_slow,180.97,0.15,2.5,9.44,extreme_heat,0.064,middle,12.97,0.0,Two-Wheeler,Maharashtra,2023.0,2.0
7c202e52-429e-4933-92d8-fc8a9a2f1abc,Bangalore,2026-05-20,4W,,79.26,30.85,3.0,5.0,home,379.05,0.28,4.55,9.87,clear,0.213,low,214.48,0.0,Four-Wheeler,Karnataka,2026.0,5.0
4b6ea945-e498-4932-b1b5-a8ec8cf6f208,Hyderabad,2025-03-28,3W,7.5,79.02,45.31,2.0,5.0,public_slow,180.76,1.33,7.3,7.69,rainy,0.147,middle,40.53,1.0,Three-Wheeler,Telangana,2025.0,3.0
b1ef1871-1262-46cf-8c0d-6a8487983fcc,Ahmedabad,2023-03-06,4W,40.99,90.89,35.58,1.0,1.0,home,352.02,0.41,5.64,9.26,humid,0.266,low,245.95,0.0,Four-Wheeler,Gujarat,2023.0,3.0
c1d82e4e-019d-4ddb-a582-c3b6441f2afa,Chennai,2026-09-20,4W,40.14,80.03,43.97,3.0,5.0,public_fast,126.97,0.86,8.48,10.45,extreme_heat,0.123,middle,204.7,0.0,Four-Wheeler,Tamil Nadu,2026.0,9.0
8efb1a99-c0d6-469f-bbf9-6d27ac11cd6d,Pune,2019-07-22,2W,3.34,100.37,,3.0,1.0,public_slow,223.27,2.1,1.1,7.29,humid,0.378,middle,20.02,0.0,Two-Wheeler,Maharashtra,2019.0,7.0
71a4cf22-b23d-4430-8293-eb05253c4262,Ahmedabad,2020-03-12,2W,3.86,92.34,33.35,3.0,1.0,public_slow,138.97,0.79,6.41,,clear,0.609,,23.17,0.0,Two-Wheeler,Gujarat,2020.0,3.0
bd9bdcf0-fdaa-4b35-83f7-ee364d4f20fd,Ahmedabad,2026-02-12,4W,40.74,74.35,2.66,1.0,6.0,public_fast,57.85,0.4,0.4,10.08,humid,0.553,middle,244.43,1.0,Four-Wheeler,Gujarat,2026.0,2.0
db491ca6-b0c3-4c62-9100-b08e77ea26f0,Chennai,2025-09-09,3W,,74.85,34.05,3.0,5.0,public_fast,,1.19,5.91,8.76,clear,0.266,middle,50.41,1.0,Three-Wheeler,Tamil Nadu,2025.0,9.0
4f8d66d6-3527-4a82-aceb-b1384d707d44,Bangalore,2023-07-24,2W,3.23,87.09,43.22,2.0,3.0,home,318.5,0.19,8.22,8.61,extreme_heat,0.234,low,16.48,0.0,Two-Wheeler,Karnataka,2023.0,7.0
1ce7041c-cc56-49dc-88fd-985f4fc8d828,Bangalore,2023-01-22,4W,39.67,89.48,25.68,3.0,2.0,public_fast,54.74,0.71,4.17,8.07,humid,0.186,low,,0.0,Four-Wheeler,Karnataka,2023.0,1.0
d29c5edb-7793-4432-b896-1785abae73bd,Pune,2026-09-06,2W,3.78,74.27,21.28,3.0,4.0,public_fast,11.46,0.01,3.69,8.22,extreme_heat,0.211,middle,19.29,1.0,Two-Wheeler,Maharashtra,2026.0,9.0
d90892d5-6de2-4a64-a06a-41055e7487e6,Hyderabad,2022-12-13,3W,6.95,97.29,34.97,2.0,2.0,home,349.62,0.54,5.73,9.11,rainy,0.227,low,37.52,0.0,Three-Wheeler,Telangana,2022.0,12.0
f644ac1a-d4c5-42d3-96de-e31562b0e537,Delhi,2020-06-27,4W,36.02,96.31,8.9,2.0,1.0,public_slow,157.36,0.68,1.95,4.64,clear,0.283,high,216.12,0.0,Four-Wheeler,Delhi,2020.0,6.0
166a23c0-2f92-4644-a5ff-893099b414d3,Pune,2023-04-11,4W,41.53,88.42,28.66,2.0,4.0,public_slow,204.99,0.51,5.22,7.77,humid,0.668,middle,249.16,0.0,Four-Wheeler,Maharashtra,2023.0,4.0
fa3a37d4-fce4-49b2-ab95-426e38f6ea64,Pune,2026-04-08,2W,3.29,78.65,22.23,3.0,4.0,,52.64,2.42,3.96,9.34,rainy,0.539,middle,17.79,,Two-Wheeler,Maharashtra,2026.0,4.0
2e3a29c6-ef9c-4278-956d-179b3c5f3e7d,Chennai,2021-06-11,2W,3.84,95.99,49.97,3.0,4.0,home,333.81,0.45,9.08,6.64,humid,0.223,middle,23.03,0.0,Two-Wheeler,Tamil Nadu,2021.0,6.0
1d520f58-0288-44b2-9f9d-e8be9edc8afb,Bangalore,2026-05-20,2W,2.46,80.63,,3.0,5.0,home,352.32,0.02,6.59,9.56,clear,0.729,middle,14.79,1.0,Two-Wheeler,Karnataka,2026.0,5.0
d9b4e887-f386-4a5f-acfa-fe50eabf6669,Mumbai,2023-11-01,4W,33.88,80.34,20.65,2.0,5.0,public_fast,56.05,1.03,3.7,7.67,clear,0.055,low,203.3,0.0,Four-Wheeler,Maharashtra,2023.0,11.0
6273746e-cf59-46f4-bbb8-67e6965726fe,Delhi,2024-04-28,2W,2.84,82.77,7.73,4.0,6.0,public_fast,53.81,2.46,1.05,9.44,rainy,0.053,middle,15.35,0.0,Two-Wheeler,Delhi,2024.0,4.0
31bed890-c397-4fca-8a34-168a15051363,Ahmedabad,2021-07-17,3W,7.54,96.13,8.51,1.0,3.0,public_slow,146.58,0.51,1.39,7.31,clear,0.081,middle,45.21,0.0,Three-Wheeler,Gujarat,2021.0,7.0
645ebe9b-1a33-4b77-8d8d-044e22761bbc,Chennai,2025-11-04,4W,44.21,82.11,9.83,2.0,4.0,public_fast,74.75,2.11,1.87,9.25,rainy,0.154,high,238.74,0.0,Four-Wheeler,Tamil Nadu,2025.0,11.0
809589f0-ce17-464d-99ea-987d56f4fdf9,Bangalore,2025-02-15,3W,7.75,82.57,4.96,2.0,6.0,public_slow,215.08,0.98,0.87,11.5,humid,0.327,middle,46.52,0.0,Three-Wheeler,Karnataka,2025.0,2.0
8e64151c-f93d-435f-812c-ff8cb4d6ae2e,Chennai,2026-02-12,3W,7.27,84.12,36.38,3.0,5.0,public_slow,185.23,1.41,6.91,9.1,extreme_heat,0.265,low,37.06,1.0,Three-Wheeler,Tamil Nadu,2026.0,2.0
ab3e16d5-60e4-4909-a668-fad175a473f4,Pune,2022-06-13,2W,2.34,88.83,15.41,4.0,4.0,public_fast,49.06,0.92,3.0,7.52,rainy,0.17,middle,12.61,0.0,Two-Wheeler,Maharashtra,2022.0,6.0
df66d41e-08ad-42ec-adbc-f54a79d9ffd8,Pune,2026-01-18,2W,2.84,83.1,17.9,,5.0,public_fast,77.23,0.26,2.44,9.27,humid,0.132,middle,17.06,1.0,Two-Wheeler,Maharashtra,2026.0,1.0
1360b884-a8a6-4104-94fd-09e5b1cc309f,Hyderabad,2025-08-12,4W,32.79,79.07,44.55,2.0,5.0,home,244.68,0.15,5.76,8.94,extreme_heat,0.034,low,167.23,0.0,Four-Wheeler,Telangana,2025.0,8.0
3970bb0e-9eb7-4a83-9d4f-0569bab9f740,Bangalore,2022-03-30,2W,3.27,90.45,26.72,,4.0,home,,0.09,,7.37,clear,0.667,middle,19.62,0.0,Two-Wheeler,Karnataka,2022.0,3.0
36c66823-8900-4f4d-862f-a096d8523032,Bangalore,2021-12-03,2W,2.97,89.83,13.13,2.0,4.0,public_slow,164.49,1.17,2.04,7.34,rainy,0.22,low,16.02,0.0,Two-Wheeler,Karnataka,2021.0,12.0
9a4a81d5-0fd3-4e5b-adf5-9c08ee108ba9,Hyderabad,2020-06-13,4W,36.45,97.65,141.05,2.0,2.0,home,291.06,0.08,12.67,8.17,humid,0.064,middle,218.7,0.0,Four-Wheeler,Telangana,2020.0,6.0
a06ebb06-5774-4216-8545-330a04be618c,Ahmedabad,2023-10-11,3W,8.98,84.49,31.22,2.0,2.0,public_slow,176.57,0.15,4.54,7.48,extreme_heat,0.108,low,45.79,0.0,Three-Wheeler,Gujarat,2023.0,10.0
aa57e57e-6508-4a22-9667-787e82b5abd4,Pune,2026-06-27,2W,3.3,86.59,31.53,,7.0,home,365.16,0.13,5.66,9.64,humid,0.431,low,19.79,1.0,Two-Wheeler,Maharashtra,2026.0,6.0
2fc697e7-d66e-48f7-b859-6aa4e4ff619e,Pune,2021-10-02,3W,7.31,92.15,20.07,2.0,2.0,public_fast,73.15,3.64,3.37,7.13,rainy,0.45,low,39.48,0.0,Three-Wheeler,Maharashtra,2021.0,10.0
99ca4469-151b-48ab-9c21-ed6399d9b808,Hyderabad,2023-04-11,2W,3.2,88.17,28.77,1.0,5.0,public_fast,31.26,1.39,3.46,5.47,clear,0.362,low,19.19,1.0,Two-Wheeler,Telangana,2023.0,4.0
4564cf6d-0282-4d93-be3a-259bf12437db,Bangalore,2019-11-10,4W,48.12,96.33,13.95,3.0,2.0,home,275.07,0.28,3.02,6.09,rainy,0.304,middle,259.86,0.0,Four-Wheeler,Karnataka,2019.0,11.0
087993a1-fc32-4016-8793-b529210c497a,Bangalore,2024-10-21,2W,2.19,80.61,21.68,2.0,5.0,public_slow,181.86,0.11,5.32,9.8,clear,0.592,low,13.13,1.0,Two-Wheeler,Karnataka,2024.0,10.0
5d9acd6d-8fb4-4ad8-b575-e5c616688181,Hyderabad,,2W,3.67,82.52,25.36,3.0,,public_slow,203.58,0.0,4.57,8.85,clear,,middle,22.0,0.0,Two-Wheeler,Telangana,,
598ca3f3-c597-4d37-8fb9-00f995f13e18,Chennai,2024-05-27,2W,2.37,82.86,4.71,1.0,5.0,,16.49,1.84,0.93,8.47,humid,0.237,low,14.2,0.0,Two-Wheeler,Tamil Nadu,2024.0,5.0
1c6e3139-3a2e-4141-ba66-a94928fadf8d,Bangalore,2020-02-09,3W,6.63,89.98,1.0,1.0,2.0,public_slow,144.09,0.83,0.17,6.7,humid,0.528,low,39.8,0.0,Three-Wheeler,Karnataka,2020.0,2.0
70425e95-8cc3-4604-83d5-ca0b140566c3,,2025-01-31,4W,40.52,85.3,41.36,4.0,4.0,public_fast,28.97,2.13,5.38,8.39,clear,0.096,high,243.12,0.0,Four-Wheeler,,2025.0,1.0
de760cf4-59e0-4782-a4c0-efa6e0940f80,Pune,2025-09-02,2W,2.28,85.46,19.65,3.0,6.0,home,324.3,0.1,3.0,9.19,clear,0.163,middle,13.67,,Two-Wheeler,Maharashtra,2025.0,9.0
2f890418-ec34-45ba-bdc4-8573693ff665,Hyderabad,2024-11-01,4W,37.42,88.81,11.76,3.0,3.0,public_fast,48.47,2.75,1.57,8.19,humid,0.289,middle,224.53,0.0,Four-Wheeler,Telangana,2024.0,11.0
2817ad77-1b83-4da9-864c-fc072f8e6eda,Delhi,2020-11-26,3W,7.47,95.27,120.02,1.0,2.0,home,245.05,4.6,4.69,5.31,clear,0.084,middle,44.81,1.0,Three-Wheeler,Delhi,2020.0,11.0
55d95fd0-ec82-49d2-a3bb-23ed82b86253,Chennai,2022-06-30,4W,50.38,88.45,28.99,2.0,5.0,public_fast,43.79,9.14,3.71,8.3,humid,0.301,low,302.26,1.0,Four-Wheeler,Tamil Nadu,2022.0,6.0
3f95a389-b310-4fc3-860e-8096ba41adc6,Mumbai,2026-06-08,2W,2.58,86.5,25.37,1.0,3.0,home,337.33,2.48,3.1,,humid,0.192,low,15.47,0.0,Two-Wheeler,Maharashtra,2026.0,6.0
4fef49cc-842c-4546-98a4-e09af5efffb6,Hyderabad,2026-07-24,3W,9.47,83.55,37.4,2.0,5.0,public_slow,138.87,4.06,5.3,10.1,clear,0.085,high,56.83,1.0,Three-Wheeler,Telangana,2026.0,7.0
f0739ff7-188f-409a-8dfa-f6a01ff6cd0a,Mumbai,2021-05-14,2W,2.31,92.51,46.36,1.0,1.0,public_fast,51.29,1.82,8.46,5.72,extreme_heat,0.242,low,11.77,0.0,Two-Wheeler,Maharashtra,2021.0,5.0
ce19b238-5a9b-4182-9125-35eaad3de6f6,Delhi,2024-02-15,2W,2.3,90.97,10.06,3.0,4.0,public_fast,70.6,1.93,1.74,9.11,rainy,0.052,high,12.44,0.0,Two-Wheeler,Delhi,2024.0,2.0
9abcf128-fd83-4b1f-94bb-5011e155382c,Mumbai,2022-08-20,2W,2.92,88.39,44.55,1.0,1.0,home,340.51,4.56,7.17,6.49,,0.03,high,15.78,1.0,Two-Wheeler,Maharashtra,2022.0,8.0
28dc3667-2fcf-4aef-b620-1155a0df18e1,Bangalore,2019-07-03,3W,8.01,99.7,25.49,3.0,2.0,public_fast,41.93,,4.17,6.97,extreme_heat,0.068,low,40.84,0.0,Three-Wheeler,Karnataka,2019.0,7.0
2d9be2d2-95d7-447d-83bc-32e72e6a23ed,Delhi,2020-07-30,2W,3.5,96.54,40.59,2.0,2.0,public_slow,229.64,0.98,6.52,6.74,humid,0.257,low,20.98,0.0,Two-Wheeler,Delhi,2020.0,7.0
413aaec6-4577-457a-a01b-23c2b0c9aed5,Ahmedabad,2022-11-09,2W,3.58,92.79,,2.0,2.0,public_slow,147.06,1.64,5.52,5.87,extreme_heat,0.316,high,18.27,0.0,Two-Wheeler,Gujarat,2022.0,11.0
0702333c-437f-4763-9b61-bb4fcaa34bcd,Mumbai,2023-02-21,2W,3.98,,62.94,3.0,4.0,public_slow,85.16,1.87,,10.49,humid,0.244,high,23.87,0.0,Two-Wheeler,Maharashtra,2023.0,2.0
6e9fa084-6664-43fd-be08-17cbb79068f4,Delhi,2022-04-27,2W,3.39,82.8,30.72,2.0,3.0,public_slow,90.51,8.6,5.82,,extreme_heat,0.153,high,17.28,1.0,Two-Wheeler,Delhi,2022.0,4.0
15f24b9d-e7bb-4c67-a787-21d0ed2447f1,Hyderabad,2025-11-03,3W,8.43,85.22,16.34,2.0,3.0,public_fast,57.86,0.09,2.8,,rainy,0.316,middle,45.51,0.0,Three-Wheeler,Telangana,2025.0,11.0
